Date,Time,Open,High,Low,Close
2020-01-31,13:14:00,30836.045000000002,30819.75,30809.6,30817.0
2020-01-31,14:14:00,30986.495000000003,30957.9,30926.2,30955.1
2020-01-31,15:14:00,30817.414999999997,30831.1,30815.1,30830.6
2020-02-01,09:07:00,30653.164999999997,30726.2,30726.2,30726.2
2020-02-01,10:14:00,30791.345,30801.95,30779.05,30794.4
2020-02-01,11:14:00,30855.415,30882.7,30868.5,30876.0
2020-02-01,12:14:00,30674.68,30657.6,30626.25,30636.65
2020-02-01,13:14:00,30490.130000000005,30668.85,30624.75,30637.2
2020-02-01,14:14:00,30300.605,30356.4,30336.2,30336.2
2020-02-01,15:14:00,29797.579999999998,29819.1,29772.05,29810.85
2020-02-03,09:07:00,29835.655,29811.75,29811.75,29811.75
2020-02-03,10:14:00,29966.43,29938.9,29905.6,29938.9
2020-02-03,11:14:00,29942.155,30024.3,30013.95,30024.3
2020-02-03,12:14:00,29819.35,29839.95,29823.6,29836.55
2020-02-03,13:14:00,29978.189999999995,29965.2,29956.1,29960.45
2020-02-03,14:14:00,29924.57,29943.35,29925.25,29927.3
2020-02-03,15:14:00,30022.43,30011.55,29984.3,29999.45
2020-02-04,09:07:00,30218.710000000003,30235.3,30235.3,30235.3
2020-02-04,10:14:00,30392.264999999996,30366.4,30359.85,30364.8
2020-02-04,11:14:00,30706.935000000005,30643.75,30630.4,30637.6
2020-02-04,12:14:00,30695.170000000002,30714.8,30701.15,30702.25
2020-02-04,13:14:00,30673.525,30655.5,30647.2,30652.8
2020-02-04,14:14:00,30696.79,30668.65,30649.2,30666.55
2020-02-04,15:14:00,30688.284999999996,30691.2,30678.3,30680.3
2020-02-05,09:07:00,30734.184999999998,30761.95,30761.95,30761.95
2020-02-05,10:14:00,30840.614999999998,30857.5,30844.65,30849.2
2020-02-05,11:14:00,30863.744999999995,30870.5,30857.0,30863.2
2020-02-05,12:14:00,30739.635000000002,30726.3,30704.8,30717.55
2020-02-05,13:14:00,30817.555,30801.4,30793.15,30797.55
2020-02-05,14:14:00,30953.489999999998,30933.4,30918.55,30932.25
2020-02-05,15:14:00,30989.45,30999.4,30984.6,30987.15
2020-02-06,09:07:00,31071.22,31070.75,31070.75,31070.75
2020-02-06,10:14:00,31020.814999999995,31008.1,30993.05,30998.45
2020-02-06,11:14:00,30944.799999999996,30937.85,30917.25,30919.05
2020-02-06,12:14:00,31196.0,31193.35,31170.7,31174.15
2020-02-06,13:14:00,31355.234999999997,31330.05,31311.75,31322.4
2020-02-06,14:14:00,31344.135,31344.4,31331.8,31339.9
2020-02-06,15:14:00,31300.045000000002,31305.6,31299.75,31303.5
2020-02-07,09:07:00,31222.5,31367.05,31367.05,31367.05
2020-02-07,10:14:00,31165.98,31199.5,31182.25,31183.45
2020-02-07,11:14:00,31167.805,31172.4,31165.3,31165.55
2020-02-07,12:14:00,31154.504999999997,31160.05,31153.75,31157.2
2020-02-07,13:14:00,31222.234999999997,31239.25,31229.0,31236.65
2020-02-07,14:14:00,31178.145000000008,31203.55,31193.15,31196.1
2020-02-07,15:14:00,31196.815000000002,31212.65,31204.35,31207.15
2020-02-10,09:07:00,31141.680000000004,31248.65,31248.65,31248.65
2020-02-10,10:14:00,31025.57,31041.75,31031.95,31040.95
2020-02-10,11:14:00,31042.03,31055.45,31049.7,31051.55
2020-02-10,12:14:00,31111.204999999998,31114.05,31105.15,31105.8
2020-02-10,13:14:00,31079.870000000003,31076.7,31052.3,31056.3
2020-02-10,14:14:00,31025.04,31038.3,31032.9,31035.4
2020-02-10,15:14:00,31063.865,31069.6,31060.8,31069.55
2020-02-11,09:07:00,31318.255000000005,31230.2,31230.2,31230.2
2020-02-11,10:14:00,31442.155,31453.3,31442.25,31452.5
2020-02-11,11:14:00,31396.475,31396.9,31387.0,31388.75
2020-02-11,12:14:00,31312.640000000003,31322.45,31316.3,31321.5
2020-02-11,13:14:00,31340.034999999996,31349.1,31343.4,31348.75
2020-02-11,14:14:00,31328.265000000003,31359.35,31322.3,31326.5
2020-02-11,15:14:00,31300.125,31322.55,31306.2,31319.25
2020-02-12,09:07:00,31473.045000000006,31441.15,31441.15,31441.15
2020-02-12,10:14:00,31552.905000000006,31534.55,31516.95,31534.55
2020-02-12,11:14:00,31499.564999999995,31508.7,31498.8,31502.8
2020-02-12,12:14:00,31463.495000000003,31472.45,31462.6,31466.8
2020-02-12,13:14:00,31467.614999999998,31471.7,31466.6,31468.15
2020-02-12,14:14:00,31516.395,31535.85,31502.75,31504.65
2020-02-12,15:14:00,31486.155,31489.4,31478.45,31480.65
2020-02-13,09:07:00,31460.525,31586.55,31586.55,31586.55
2020-02-13,10:14:00,31302.309999999998,31324.25,31312.6,31319.15
2020-02-13,11:14:00,31324.93,31332.3,31321.2,31329.55
2020-02-13,12:14:00,31237.815000000002,31260.0,31253.2,31258.35
2020-02-13,13:14:00,31240.769999999997,31267.05,31253.2,31261.1
2020-02-13,14:14:00,31220.735000000004,31208.75,31198.95,31206.8
2020-02-13,15:14:00,31232.105,31238.9,31225.45,31225.45
2020-02-14,09:07:00,31361.109999999997,31281.85,31281.85,31281.85
2020-02-14,10:14:00,31290.5,31286.75,31275.25,31286.3
2020-02-14,11:14:00,30883.665,30888.75,30852.7,30857.65
2020-02-14,12:14:00,30986.23,31006.2,30973.8,30976.5
2020-02-14,13:14:00,30947.625,30957.6,30946.15,30950.1
2020-02-14,14:14:00,30918.629999999997,30939.1,30927.1,30933.5
2020-02-14,15:14:00,30828.954999999998,30841.6,30832.4,30836.9
2020-02-17,09:07:00,30900.400000000005,30873.85,30873.85,30873.85
2020-02-17,10:14:00,30740.390000000003,30764.2,30744.85,30764.2
2020-02-17,11:14:00,30804.555000000004,30794.7,30783.85,30793.25
2020-02-17,12:14:00,30779.190000000002,30802.5,30793.75,30797.6
2020-02-17,13:14:00,30705.115,30727.75,30713.45,30724.35
2020-02-17,14:14:00,30670.355,30662.3,30650.95,30655.2
2020-02-17,15:14:00,30681.889999999996,30675.05,30658.8,30667.85
2020-02-18,09:07:00,30571.085000000003,30661.5,30661.5,30661.5
2020-02-18,10:14:00,30461.379999999997,30496.85,30488.85,30491.65
2020-02-18,11:14:00,30371.085000000003,30372.05,30358.55,30365.85
2020-02-18,12:14:00,30318.435000000005,30327.95,30321.45,30326.8
2020-02-18,13:14:00,30298.325,30315.65,30307.6,30315.2
2020-02-18,14:14:00,30342.425,30351.8,30335.55,30337.35
2020-02-18,15:14:00,30590.659999999996,30615.2,30598.95,30613.5
2020-02-19,09:07:00,30869.645,30905.0,30905.0,30905.0
2020-02-19,10:14:00,30687.845,30728.05,30703.4,30709.0
2020-02-19,11:14:00,30700.995000000003,30700.6,30692.45,30699.35
2020-02-19,12:14:00,30738.03,30758.15,30724.9,30747.8
2020-02-19,13:14:00,30816.185000000005,30837.15,30827.65,30828.1
2020-02-19,14:14:00,30778.775,30789.85,30778.2,30781.35
2020-02-19,15:14:00,30829.409999999996,30831.2,30823.25,30826.65
2020-02-20,09:07:00,30778.844999999994,30862.3,30862.3,30862.3
2020-02-20,10:14:00,30903.819999999996,30886.25,30872.65,30872.65
2020-02-20,11:14:00,31041.704999999998,31024.15,31010.6,31011.55
2020-02-20,12:14:00,31062.875,31046.0,31039.1,31040.95
2020-02-20,13:14:00,31009.915,31044.85,31030.4,31035.45
2020-02-20,14:14:00,31012.564999999995,30996.75,30985.3,30987.15
2020-02-20,15:14:00,30960.5,30964.15,30957.05,30959.95
2020-02-24,09:07:00,30542.055000000004,30666.35,30666.35,30666.35
2020-02-24,10:14:00,30562.090000000004,30582.4,30565.8,30576.4
2020-02-24,11:14:00,30586.340000000004,30595.85,30585.9,30594.6
2020-02-24,12:14:00,30648.72,30642.45,30628.95,30629.45
2020-02-24,13:14:00,30637.614999999998,30640.95,30631.05,30636.1
2020-02-24,14:14:00,30587.609999999997,30594.2,30575.1,30587.4
2020-02-24,15:14:00,30453.07,30461.35,30444.85,30460.55
2020-02-25,09:07:00,30445.409999999996,30517.0,30517.0,30517.0
2020-02-25,10:14:00,30524.95,30515.8,30497.0,30504.1
2020-02-25,11:14:00,30535.309999999998,30546.85,30519.75,30540.45
2020-02-25,12:14:00,30573.405,30591.2,30580.6,30585.25
2020-02-25,13:14:00,30444.99,30435.8,30420.5,30427.4
2020-02-25,14:14:00,30359.1,30369.55,30361.8,30367.1
2020-02-25,15:14:00,30443.504999999997,30445.05,30432.45,30443.95
2020-02-26,09:07:00,30293.760000000002,30279.95,30279.95,30279.95
2020-02-26,10:14:00,30275.085,30266.9,30253.25,30255.45
2020-02-26,11:14:00,30214.49,30213.05,30207.35,30208.45
2020-02-26,12:14:00,30259.504999999997,30247.35,30236.2,30244.7
2020-02-26,13:14:00,30338.65,30303.55,30285.65,30300.0
2020-02-26,14:14:00,30315.750000000007,30366.25,30326.2,30326.2
2020-02-26,15:14:00,30323.225,30328.65,30302.05,30308.1
2020-02-27,09:07:00,30195.815000000002,30270.0,30270.0,30270.0
2020-02-27,10:14:00,29988.870000000003,29980.55,29963.75,29979.95
2020-02-27,11:14:00,30015.204999999998,30009.5,29995.9,30006.85
2020-02-27,12:14:00,29986.085,29990.7,29979.15,29983.9
2020-02-27,13:14:00,30099.515000000003,30076.9,30038.15,30069.2
2020-02-27,14:14:00,30033.105,30043.5,30027.8,30038.75
2020-02-27,15:14:00,30186.684999999998,30221.8,30200.95,30202.1
2020-02-28,09:07:00,29509.205000000005,29501.55,29501.55,29501.55
2020-02-28,10:14:00,29366.870000000003,29359.9,29343.9,29347.9
2020-02-28,11:14:00,29350.795000000002,29356.4,29327.2,29333.85
2020-02-28,12:14:00,29228.075,29289.25,29249.65,29265.1
2020-02-28,13:14:00,29386.25,29371.85,29359.25,29365.5
2020-02-28,14:14:00,29284.695,29307.5,29295.9,29307.5
2020-02-28,15:14:00,29178.004999999997,29149.1,29125.0,29140.3
2020-03-02,09:07:00,29605.909999999996,29701.0,29701.0,29701.0
2020-03-02,10:14:00,29468.610000000004,29452.5,29438.05,29444.6
2020-03-02,11:14:00,29502.564999999995,29505.8,29491.9,29496.5
2020-03-02,12:14:00,29507.02,29533.3,29499.0,29507.75
2020-03-02,13:14:00,29474.825,29437.65,29414.15,29436.9
2020-03-02,14:14:00,29563.47,29587.9,29575.75,29575.75
2020-03-02,15:14:00,28805.109999999997,28676.45,28588.6,28635.65
2020-03-03,09:07:00,29155.18,29012.55,29012.55,29012.55
2020-03-03,10:14:00,29056.314999999995,29127.55,29100.9,29106.2
2020-03-03,11:14:00,28928.620000000003,28923.9,28895.85,28913.2
2020-03-03,12:14:00,28931.269999999997,28908.35,28882.45,28889.1
2020-03-03,13:14:00,28912.780000000006,28951.9,28920.65,28920.65
2020-03-03,14:14:00,29053.920000000002,29157.1,29067.6,29097.65
2020-03-03,15:14:00,29218.575,29169.3,29145.25,29167.1
2020-03-04,09:07:00,29092.385,29252.95,29252.95,29252.95
2020-03-04,10:14:00,28886.239999999998,28959.6,28923.6,28925.3
2020-03-04,11:14:00,28797.109999999997,28782.85,28775.05,28778.3
2020-03-04,12:14:00,28767.575,28774.1,28760.8,28763.1
2020-03-04,13:14:00,28453.539999999997,28481.85,28454.05,28462.1
2020-03-04,14:14:00,28339.989999999998,28295.0,28260.55,28290.5
2020-03-04,15:14:00,28687.140000000003,28726.5,28699.35,28703.45
2020-03-05,09:07:00,28809.15,28830.3,28830.3,28830.3
2020-03-05,10:14:00,28585.575,28628.25,28605.9,28605.9
2020-03-05,11:14:00,28937.0,28960.85,28925.6,28959.7
2020-03-05,12:14:00,29099.170000000002,29088.8,29053.95,29061.55
2020-03-05,13:14:00,29016.365,29040.2,29023.0,29024.85
2020-03-05,14:14:00,28899.82,28898.3,28876.05,28883.0
2020-03-05,15:14:00,28811.49,28810.6,28794.05,28808.4
2020-03-06,09:07:00,27475.355,27649.95,27649.95,27649.95
2020-03-06,10:14:00,27645.99,27699.2,27621.1,27645.35
2020-03-06,11:14:00,27476.004999999997,27502.05,27482.8,27500.45
2020-03-06,12:14:00,27516.590000000004,27534.25,27517.85,27534.25
2020-03-06,13:14:00,27871.405000000006,27832.0,27800.85,27832.0
2020-03-06,14:14:00,27764.069999999996,27831.95,27782.25,27782.25
2020-03-06,15:14:00,27794.305000000004,27821.2,27792.05,27811.2
2020-03-09,09:07:00,26957.155,27031.45,27031.45,27031.45
2020-03-09,10:14:00,26713.225,26709.05,26691.4,26700.15
2020-03-09,11:14:00,26649.089999999997,26637.05,26624.25,26629.0
2020-03-09,12:14:00,26745.925,26735.25,26713.05,26734.8
2020-03-09,13:14:00,26102.864999999998,26122.05,26051.95,26051.95
2020-03-09,14:14:00,26253.515000000003,26260.1,26207.9,26245.7
2020-03-09,15:14:00,26444.454999999994,26515.3,26470.05,26495.15
2020-03-11,09:07:00,26522.73,26272.75,26272.75,26272.75
2020-03-11,10:14:00,26354.920000000002,26442.85,26380.4,26418.35
2020-03-11,11:14:00,26348.54,26388.2,26353.95,26356.7
2020-03-11,12:14:00,26542.96,26570.1,26521.65,26525.9
2020-03-11,13:14:00,26655.47,26677.6,26647.95,26647.95
2020-03-11,14:14:00,26593.725,26564.65,26508.85,26558.35
2020-03-11,15:14:00,26472.74,26471.4,26451.9,26468.35
2020-03-12,09:07:00,25112.085,25175.9,25175.9,25175.9
2020-03-12,10:14:00,24935.535,24985.3,24971.3,24976.1
2020-03-12,11:14:00,24356.165,24386.75,24254.75,24362.9
2020-03-12,12:14:00,24456.18,24334.5,24290.35,24323.95
2020-03-12,13:14:00,24526.785,24545.45,24489.8,24545.45
2020-03-12,14:14:00,24271.02,24301.55,24249.5,24249.5
2020-03-12,15:14:00,23974.760000000002,23906.3,23860.75,23883.6
2020-03-13,09:07:00,22089.370000000003,22720.75,22720.75,22720.75
2020-03-13,11:12:00,23969.01,24034.0,23887.95,23996.4
2020-03-13,12:12:00,24564.934999999998,24514.55,24353.8,24468.9
2020-03-13,13:12:00,25307.08,25468.05,25256.6,25311.2
2020-03-13,14:12:00,25068.43,25258.6,25164.7,25235.2
2020-03-13,15:12:00,25197.184999999998,25211.55,25165.2,25182.4
2020-03-16,09:07:00,23880.775,24061.6,24061.6,24061.6
2020-03-16,10:14:00,23713.68,23729.8,23681.0,23714.65
2020-03-16,11:14:00,23790.489999999998,23800.35,23755.0,23797.5
2020-03-16,12:14:00,23520.754999999997,23502.1,23481.5,23498.6
2020-03-16,13:14:00,23597.29,23632.5,23600.9,23602.65
2020-03-16,14:14:00,23198.64,23263.4,23213.7,23221.15
2020-03-16,15:14:00,23051.92,23047.7,23016.9,23028.8
2020-03-17,09:07:00,22833.829999999998,23348.05,23348.05,23348.05
2020-03-17,10:14:00,23270.145,23344.45,23254.1,23268.6
2020-03-17,11:14:00,23079.280000000002,23153.95,23094.55,23098.8
2020-03-17,12:14:00,23119.370000000003,23110.2,23091.6,23101.45
2020-03-17,13:14:00,23128.69,23140.25,23116.85,23127.8
2020-03-17,14:14:00,22816.18,22890.8,22829.45,22849.45
2020-03-17,15:14:00,22108.815,22072.0,22002.0,22054.9
2020-03-18,09:07:00,22299.69,22411.85,22411.85,22411.85
2020-03-18,10:14:00,21565.004999999997,21592.95,21532.45,21532.45
2020-03-18,11:14:00,21329.895,21219.4,21183.45,21213.35
2020-03-18,12:14:00,20790.01,20761.8,20725.0,20737.25
2020-03-18,13:14:00,20527.219999999998,20546.75,20496.55,20537.55
2020-03-18,14:14:00,20617.51,20545.95,20492.3,20519.85
2020-03-18,15:14:00,20567.554999999997,20424.65,20395.65,20414.55
2020-03-19,09:07:00,19173.820000000003,19428.95,19428.95,19428.95
2020-03-19,10:14:00,19138.625,19295.85,19154.15,19157.0
2020-03-19,11:14:00,19949.12,20346.65,20067.5,20346.65
2020-03-19,12:14:00,19849.045,19836.75,19773.95,19786.8
2020-03-19,13:14:00,20229.094999999998,20383.6,20295.0,20295.0
2020-03-19,14:14:00,20917.750000000004,21035.05,20961.2,20961.2
2020-03-19,15:14:00,20010.485,20161.15,20103.6,20123.7
2020-03-20,09:07:00,19892.82,19898.3,19898.3,19898.3
2020-03-20,10:14:00,19742.309999999998,19812.8,19728.35,19756.25
2020-03-20,11:14:00,19598.08,19539.8,19520.05,19527.75
2020-03-20,12:14:00,20239.769999999997,20161.3,20102.25,20161.3
